opl (function - probability):
~  n = 10000  ~  lambda = 400  ~

4962	0,0001
4966	0,0001
4970	0,0001
4974	0,0001
4978	0,0001
4981	0,0001
4984	0,0001
4988	0,0001
4992	0,0001
4996	0,0001
4999	0,0001
5002	0,0001
5005	0,0001
5008	0,0001
5011	0,0001
5015	0,0001
5018	0,0001
5022	0,0001
5026	0,0001
5029	0,0001
5033	0,0001
5038	0,0001
5041	0,0001
5044	0,0001
5047	0,0001
5050	0,0001
5053	0,0001
5056	0,0001
5060	0,0001
5064	0,0001
5067	0,0001
5070	0,0001
5073	0,0001
5077	0,0001
5081	0,0001
5084	0,0001
5087	0,0001
5090	0,0001
5093	0,0001
5097	0,0001
5100	0,0001
5103	0,0001
5107	0,0001
5112	0,0001
5115	0,0001
5119	0,0001
5122	0,0001
5126	0,0001
5130	0,0001
5136	0,0001
5140	0,0001
5144	0,0001
5147	0,0001
5152	0,0001
5155	0,0001
5158	0,0001
5161	0,0001
5165	0,0001
5169	0,0001
5172	0,0001
5175	0,0001
5178	0,0001
5181	0,0001
5184	0,0001
5188	0,0001
5191	0,0001
5194	0,0001
5198	0,0001
5201	0,0001
5204	0,0001
5208	0,0001
5211	0,0001
5214	0,0001
5217	0,0001
5222	0,0001
5225	0,0001
5229	0,0001
5233	0,0001
5236	0,0001
5239	0,0001
5243	0,0001
5247	0,0001
5251	0,0001
5254	0,0001
5258	0,0001
5261	0,0001
5264	0,0001
5267	0,0001
5271	0,0001
5274	0,0001
5277	0,0001
5280	0,0001
5283	0,0001
5287	0,0001
5290	0,0001
5293	0,0001
5297	0,0001
5300	0,0001
5304	0,0001
5307	0,0001
5310	0,0001
5313	0,0001
5316	0,0001
5320	0,0001
5324	0,0001
5328	0,0001
5331	0,0001
5335	0,0001
5340	0,0001
5344	0,0001
5348	0,0001
5351	0,0001
5355	0,0001
5358	0,0001
5362	0,0001
5365	0,0001
5369	0,0001
5372	0,0001
5375	0,0001
5378	0,0001
5381	0,0001
5384	0,0001
5387	0,0001
5391	0,0001
5395	0,0001
5398	0,0001
5401	0,0001
5405	0,0001
5408	0,0001
5411	0,0001
5414	0,0001
5416	0,0001
5419	0,0001
5422	0,0001
5425	0,0001
5428	0,0001
5431	0,0001
5435	0,0001
5438	0,0001
5441	0,0001
5444	0,0001
5447	0,0001
5451	0,0001
5454	0,0001
5458	0,0001
5461	0,0001
5464	0,0001
5467	0,0001
5470	0,0001
5474	0,0001
5477	0,0001
5481	0,0001
5484	0,0001
5487	0,0001
5490	0,0001
5493	0,0001
5496	0,0001
5499	0,0001
5503	0,0001
5507	0,0001
5510	0,0001
5514	0,0001
5517	0,0001
5520	0,0001
5523	0,0001
5527	0,0001
5531	0,0001
5535	0,0001
5539	0,0001
5542	0,0001
5546	0,0001
5550	0,0001
5553	0,0001
5556	0,0001
5559	0,0001
5562	0,0001
5565	0,0001
5569	0,0001
5573	0,0001
5576	0,0001
5579	0,0001
5583	0,0001
5586	0,0001
5589	0,0001
5592	0,0001
5595	0,0001
5599	0,0001
5602	0,0001
5605	0,0001
5608	0,0001
5611	0,0001
5615	0,0001
5619	0,0001
5623	0,0001
5628	0,0001
5631	0,0001
5634	0,0001
5638	0,0001
5643	0,0001
5647	0,0001
5650	0,0001
5653	0,0001
5656	0,0001
5660	0,0001
5663	0,0001
5666	0,0001
5669	0,0001
5672	0,0001
5676	0,0001
5679	0,0001
5682	0,0001
5685	0,0001
5689	0,0001
5693	0,0001
5696	0,0001
5700	0,0001
5703	0,0001
5706	0,0001
5709	0,0001
5712	0,0001
5715	0,0001
5719	0,0001
5722	0,0001
5725	0,0001
5730	0,0001
5733	0,0001
5736	0,0001
5739	0,0001
5742	0,0001
5745	0,0001
5749	0,0001
5752	0,0001
5756	0,0001
5760	0,0001
5763	0,0001
5766	0,0001
5769	0,0001
5772	0,0001
5775	0,0001
5778	0,0001
5781	0,0001
5784	0,0001
5787	0,0001
5790	0,0001
5793	0,0001
5797	0,0001
5800	0,0001
5803	0,0001
5806	0,0001
5810	0,0001
5813	0,0001
5816	0,0001
5820	0,0001
5823	0,0001
5826	0,0001
5830	0,0001
5834	0,0001
5837	0,0001
5840	0,0001
5843	0,0001
5846	0,0001
5850	0,0001
5853	0,0001
5857	0,0001
5861	0,0001
5865	0,0001
5868	0,0001
5871	0,0001
5874	0,0001
5877	0,0001
5880	0,0001
5883	0,0001
5886	0,0001
5890	0,0001
5892	0,0001
5895	0,0001
5898	0,0001
5901	0,0001
5904	0,0001
5907	0,0001
5910	0,0001
5913	0,0001
5916	0,0001
5920	0,0001
5923	0,0001
5926	0,0001
5929	0,0001
5932	0,0001
5935	0,0001
5938	0,0001
5941	0,0001
5944	0,0001
5948	0,0001
5951	0,0001
5955	0,0001
5958	0,0001
5960	0,0001
5963	0,0001
5966	0,0001
5969	0,0001
5972	0,0001
5976	0,0001
5979	0,0001
5982	0,0001
5985	0,0001
5988	0,0001
5991	0,0001
5996	0,0001
6000	0,0001
6004	0,0001
6007	0,0001
6010	0,0001
6013	0,0001
6017	0,0001
6021	0,0001
6023	0,0001
6026	0,0001
6029	0,0001
6032	0,0001
6035	0,0001
6037	0,0001
6040	0,0001
6043	0,0001
6046	0,0001
6049	0,0001
6052	0,0001
6055	0,0001
6058	0,0001
6060	0,0001
6063	0,0001
6066	0,0001
6069	0,0001
6072	0,0001
6075	0,0001
6078	0,0001
6082	0,0001
6085	0,0001
6088	0,0001
6091	0,0001
6095	0,0001
6099	0,0001
6102	0,0001
6105	0,0001
6108	0,0001
6112	0,0001
6115	0,0001
6118	0,0001
6123	0,0001
6126	0,0001
6128	0,0001
6131	0,0001
6134	0,0001
6138	0,0001
6140	0,0001
6143	0,0001
6145	0,0001
6149	0,0001
6152	0,0001
6155	0,0001
6158	0,0001
6161	0,0001
6164	0,0001
6167	0,0001
6170	0,0001
6173	0,0001
6176	0,0001
6179	0,0001
6182	0,0001
6186	0,0001
6188	0,0001
6191	0,0001
6194	0,0001
6198	0,0001
6201	0,0001
6205	0,0001
6209	0,0001
6212	0,0001
6215	0,0001
6218	0,0001
6221	0,0001
6227	0,0001
6230	0,0001
6233	0,0001
6236	0,0001
6239	0,0001
6243	0,0001
6246	0,0001
6249	0,0001
6252	0,0001
6255	0,0001
6259	0,0001
6262	0,0001
6267	0,0001
6269	0,0001
6272	0,0001
6276	0,0001
6279	0,0001
6282	0,0001
6285	0,0001
6288	0,0001
6291	0,0001
6294	0,0001
6297	0,0001
6299	0,0001
6302	0,0001
6305	0,0001
6308	0,0001
6310	0,0001
6314	0,0001
6317	0,0001
6322	0,0001
6324	0,0001
6327	0,0001
6332	0,0001
6335	0,0001
6340	0,0001
6343	0,0001
6346	0,0001
6349	0,0001
6351	0,0001
6354	0,0001
6358	0,0001
6360	0,0001
6364	0,0001
6367	0,0001
6369	0,0001
6373	0,0001
6376	0,0001
6380	0,0001
6383	0,0001
6386	0,0001
6389	0,0001
6392	0,0001
6396	0,0001
6398	0,0001
6402	0,0001
6405	0,0001
6408	0,0001
6412	0,0001
6414	0,0001
6417	0,0001
6420	0,0001
6423	0,0001
6425	0,0001
6428	0,0001
6431	0,0001
6435	0,0001
6437	0,0001
6439	0,0001
6442	0,0001
6446	0,0001
6450	0,0001
6452	0,0001
6455	0,0001
6458	0,0001
6461	0,0001
6464	0,0001
6468	0,0001
6471	0,0001
6475	0,0001
6478	0,0001
6480	0,0001
6483	0,0001
6485	0,0001
6488	0,0001
6492	0,0001
6494	0,0001
6497	0,0001
6500	0,0001
6503	0,0001
6505	0,0001
6509	0,0001
6511	0,0001
6514	0,0001
6517	0,0001
6520	0,0001
6523	0,0001
6526	0,0001
6528	0,0001
6531	0,0001
6534	0,0001
6536	0,0001
6539	0,0001
6542	0,0001
6545	0,0001
6549	0,0001
6552	0,0001
6555	0,0001
6558	0,0001
6561	0,0001
6564	0,0001
6567	0,0001
6570	0,0001
6573	0,0001
6577	0,0001
6580	0,0001
6583	0,0001
6586	0,0001
6589	0,0001
6593	0,0001
6596	0,0001
6598	0,0001
6601	0,0001
6604	0,0001
6607	0,0001
6610	0,0001
6612	0,0001
6615	0,0001
6619	0,0001
6622	0,0001
6625	0,0001
6628	0,0001
6630	0,0001
6633	0,0001
6636	0,0001
6639	0,0001
6641	0,0001
6644	0,0001
6647	0,0001
6649	0,0001
6651	0,0001
6653	0,0001
6656	0,0001
6660	0,0001
6663	0,0001
6666	0,0001
6670	0,0001
6673	0,0001
6676	0,0001
6679	0,0001
6681	0,0001
6684	0,0001
6688	0,0001
6692	0,0001
6695	0,0001
6698	0,0001
6701	0,0001
6705	0,0001
6708	0,0001
6711	0,0001
6714	0,0001
6716	0,0001
6720	0,0001
6724	0,0001
6727	0,0001
6729	0,0001
6732	0,0001
6734	0,0001
6737	0,0001
6740	0,0001
6743	0,0001
6747	0,0001
6750	0,0001
6753	0,0001
6756	0,0001
6759	0,0001
6762	0,0001
6764	0,0001
6767	0,0001
6770	0,0001
6773	0,0001
6776	0,0001
6778	0,0001
6781	0,0001
6784	0,0001
6786	0,0001
6789	0,0001
6792	0,0001
6795	0,0001
6798	0,0001
6800	0,0001
6803	0,0001
6806	0,0001
6810	0,0001
6812	0,0001
6815	0,0001
6818	0,0001
6821	0,0001
6824	0,0001
6827	0,0001
6829	0,0001
6832	0,0001
6834	0,0001
6836	0,0001
6839	0,0001
6842	0,0001
6845	0,0001
6847	0,0001
6850	0,0001
6853	0,0001
6857	0,0001
6860	0,0001
6864	0,0001
6867	0,0001
6870	0,0001
6873	0,0001
6875	0,0001
6877	0,0001
6880	0,0001
6884	0,0001
6887	0,0001
6890	0,0001
6893	0,0001
6896	0,0001
6898	0,0001
6901	0,0001
6904	0,0001
6907	0,0001
6910	0,0001
6912	0,0001
6915	0,0001
6917	0,0001
6920	0,0001
6922	0,0001
6924	0,0001
6927	0,0001
6929	0,0001
6932	0,0001
6935	0,0001
6938	0,0001
6941	0,0001
6943	0,0001
6946	0,0001
6948	0,0001
6951	0,0001
6954	0,0001
6956	0,0001
6958	0,0001
6961	0,0001
6963	0,0001
6967	0,0001
6970	0,0001
6972	0,0001
6975	0,0001
6978	0,0001
6981	0,0001
6984	0,0001
6987	0,0001
6989	0,0001
6991	0,0001
6994	0,0001
6998	0,0001
7001	0,0001
7004	0,0001
7007	0,0001
7010	0,0001
7013	0,0001
7016	0,0001
7018	0,0001
7021	0,0001
7023	0,0001
7026	0,0001
7028	0,0001
7032	0,0001
7035	0,0001
7037	0,0001
7041	0,0001
7044	0,0001
7047	0,0001
7050	0,0001
7053	0,0001
7056	0,0001
7059	0,0001
7062	0,0001
7064	0,0001
7067	0,0001
7069	0,0001
7071	0,0001
7073	0,0001
7076	0,0001
7079	0,0001
7081	0,0001
7083	0,0001
7086	0,0001
7088	0,0001
7090	0,0001
7093	0,0001
7096	0,0001
7099	0,0001
7102	0,0001
7105	0,0001
7107	0,0001
7109	0,0001
7113	0,0001
7116	0,0001
7119	0,0001
7122	0,0001
7125	0,0001
7128	0,0001
7130	0,0001
7132	0,0001
7135	0,0001
7139	0,0001
7141	0,0001
7144	0,0001
7148	0,0001
7151	0,0001
7153	0,0001
7155	0,0001
7158	0,0001
7161	0,0001
7163	0,0001
7166	0,0001
7168	0,0001
7171	0,0001
7174	0,0001
7176	0,0001
7179	0,0001
7182	0,0001
7185	0,0001
7188	0,0001
7190	0,0001
7193	0,0001
7196	0,0001
7198	0,0001
7201	0,0001
7203	0,0001
7206	0,0001
7208	0,0001
7210	0,0001
7213	0,0001
7216	0,0001
7219	0,0001
7222	0,0001
7225	0,0001
7228	0,0001
7231	0,0001
7233	0,0001
7235	0,0001
7238	0,0001
7241	0,0001
7245	0,0001
7248	0,0001
7250	0,0001
7252	0,0001
7255	0,0001
7257	0,0001
7259	0,0001
7261	0,0001
7263	0,0001
7266	0,0001
7269	0,0001
7272	0,0001
7274	0,0001
7277	0,0001
7280	0,0001
7283	0,0001
7286	0,0001
7288	0,0001
7291	0,0001
7294	0,0001
7297	0,0001
7300	0,0001
7304	0,0001
7306	0,0001
7309	0,0001
7312	0,0001
7315	0,0001
7319	0,0001
7321	0,0001
7324	0,0001
7327	0,0001
7330	0,0001
7332	0,0001
7335	0,0001
7339	0,0001
7342	0,0001
7345	0,0001
7347	0,0001
7350	0,0001
7352	0,0001
7355	0,0001
7357	0,0001
7359	0,0001
7363	0,0001
7366	0,0001
7369	0,0001
7372	0,0001
7374	0,0001
7377	0,0001
7379	0,0001
7382	0,0001
7385	0,0001
7387	0,0001
7389	0,0001
7391	0,0001
7394	0,0001
7396	0,0001
7398	0,0001
7400	0,0001
7402	0,0001
7405	0,0001
7407	0,0001
7409	0,0001
7411	0,0001
7414	0,0001
7417	0,0001
7420	0,0001
7422	0,0001
7424	0,0001
7426	0,0001
7428	0,0001
7430	0,0001
7433	0,0001
7436	0,0001
7438	0,0001
7441	0,0001
7444	0,0001
7447	0,0001
7450	0,0001
7453	0,0001
7456	0,0001
7459	0,0001
7461	0,0001
7464	0,0001
7466	0,0001
7469	0,0001
7472	0,0001
7474	0,0001
7476	0,0001
7478	0,0001
7480	0,0001
7483	0,0001
7485	0,0001
7488	0,0001
7491	0,0001
7494	0,0001
7497	0,0001
7500	0,0001
7502	0,0001
7505	0,0001
7508	0,0001
7511	0,0001
7513	0,0001
7516	0,0001
7519	0,0001
7522	0,0001
7524	0,0001
7526	0,0001
7528	0,0001
7530	0,0001
7533	0,0001
7535	0,0001
7537	0,0001
7539	0,0001
7542	0,0001
7545	0,0001
7548	0,0001
7551	0,0001
7554	0,0001
7557	0,0001
7559	0,0001
7563	0,0001
7565	0,0001
7567	0,0001
7570	0,0001
7572	0,0001
7575	0,0001
7577	0,0001
7579	0,0001
7582	0,0001
7584	0,0001
7586	0,0001
7589	0,0001
7591	0,0001
7593	0,0001
7595	0,0001
7598	0,0001
7600	0,0001
7602	0,0001
7605	0,0001
7607	0,0001
7609	0,0001
7612	0,0001
7615	0,0001
7617	0,0001
7619	0,0001
7622	0,0001
7625	0,0001
7627	0,0001
7630	0,0001
7633	0,0001
7635	0,0001
7637	0,0001
7640	0,0001
7643	0,0001
7645	0,0001
7648	0,0001
7650	0,0001
7652	0,0001
7654	0,0001
7656	0,0001
7659	0,0001
7663	0,0001
7666	0,0001
7668	0,0001
7670	0,0001
7674	0,0001
7676	0,0001
7679	0,0001
7682	0,0001
7685	0,0001
7687	0,0001
7689	0,0001
7691	0,0001
7693	0,0001
7696	0,0001
7698	0,0001
7701	0,0001
7703	0,0001
7706	0,0001
7709	0,0001
7711	0,0001
7714	0,0001
7717	0,0001
7719	0,0001
7722	0,0001
7724	0,0001
7726	0,0001
7729	0,0001
7732	0,0001
7735	0,0001
7738	0,0001
7742	0,0001
7744	0,0001
7746	0,0001
7748	0,0001
7751	0,0001
7753	0,0001
7756	0,0001
7759	0,0001
7761	0,0001
7764	0,0001
7766	0,0001
7769	0,0001
7771	0,0001
7773	0,0001
7776	0,0001
7780	0,0001
7782	0,0001
7785	0,0001
7787	0,0001
7789	0,0001
7791	0,0001
7793	0,0001
7796	0,0001
7799	0,0001
7801	0,0001
7804	0,0001
7806	0,0001
7809	0,0001
7812	0,0001
7815	0,0001
7818	0,0001
7820	0,0001
7824	0,0001
7826	0,0001
7828	0,0001
7830	0,0001
7832	0,0001
7834	0,0001
7836	0,0001
7838	0,0001
7840	0,0001
7843	0,0001
7845	0,0001
7847	0,0001
7850	0,0001
7852	0,0001
7855	0,0001
7857	0,0001
7860	0,0001
7863	0,0001
7865	0,0001
7869	0,0001
7872	0,0001
7875	0,0001
7877	0,0001
7879	0,0001
7882	0,0001
7884	0,0001
7886	0,0001
7888	0,0001
7890	0,0001
7892	0,0001
7894	0,0001
7896	0,0001
7899	0,0001
7901	0,0001
7905	0,0001
7908	0,0001
